model,day,split,sq,n,abs,sq_liquid,n_liquid,sq_illiquid,n_illiquid,butterfly_pct,calendar_pct
cnp_delta,4501,extrapolation,0.5420407275766937,311,11.534603592447183,0.0,0,0.5420407275766937,311,0.0,4.333333333333333
cnp_delta,4502,ctx_5,0.23574195462433362,400,7.779782778444996,0.05234241300644531,76,0.1833995416178883,324,0.2597402597402597,3.046875
cnp_delta,4502,ctx_10,0.23569521850072886,400,7.778623192150349,0.05232935037361373,76,0.1833658681271151,324,0.2597402597402597,3.046875
cnp_delta,4502,ctx_20,0.23568613693519308,400,7.778075209814006,0.05232650248344113,76,0.18335963445175196,324,0.2597402597402597,3.046875
cnp_delta,4502,ctx_50,0.23569659993147005,400,7.778383603047303,0.052328650085454356,76,0.1833679498460157,324,0.2597402597402597,3.046875
cnp_delta,4502,ctx_100,0.23569152720811662,400,7.778412274950114,0.05232733491689267,76,0.18336419229122397,324,0.2597402597402597,3.046875
cnp_delta,4502,extrapolation,0.18339126170114706,324,6.104597173356353,0.0,0,0.18339126170114706,324,0.32362459546925565,3.75
cnp_delta,4503,ctx_5,0.23694163583044783,400,7.688395418733563,0.05933196376903201,86,0.1776096720614158,314,0.0,3.515625
cnp_delta,4503,ctx_10,0.2376448281709872,400,7.718504337030822,0.059412178417665495,86,0.17823264975332168,314,0.0,3.515625
cnp_delta,4503,ctx_20,0.2375533239002807,400,7.714369415957634,0.05940164568240232,86,0.17815167821787836,314,0.0,3.515625
cnp_delta,4503,ctx_50,0.23734001896619866,400,7.7079457301558705,0.05936459896070386,86,0.17797542000549482,314,0.0,3.515625
cnp_delta,4503,ctx_100,0.23736094958656193,400,7.707907884004612,0.05937143604114919,86,0.17798951354541273,314,0.0,3.515625
cnp_delta,4503,extrapolation,0.17877454537519144,314,5.918682652590832,0.0,0,0.17877454537519144,314,0.0,3.515625
cnp_delta,4504,ctx_5,0.0799986306631625,400,3.857388539142221,0.016628851107730647,102,0.06336977955543185,298,0.0,3.0303030303030303
cnp_delta,4504,ctx_10,0.07994477582339038,400,3.847433962675609,0.016622426259798106,102,0.06332234956359228,298,0.0,3.0303030303030303
cnp_delta,4504,ctx_20,0.08003689685776735,400,3.8611373080080966,0.0166342386794417,102,0.06340265817832566,298,0.0,3.0303030303030303
